employee_id,department,level,tenure_years,salary,performance_tier,flight_risk_score,ai_displacement_score,skills,manager_id,employment_type,location
EMP23712,Compliance & Legal,Director,2.6,204179,Meets,0.13,0.57,"Natural Language Processing, Excel Advanced",EMP9799,FTE,Remote
EMP23713,Technology,Director,2.0,172934,Meets,0.21,0.47,"Python, Strategic Planning",EMP3431,FTE,Vancouver
EMP23714,Customer Experience,Manager,3.8,130411,Low,0.16,0.4,"Cloud Computing, Natural Language Processing, Strategic Planning, Financial Modelling",EMP4988,FTE,Toronto
EMP23715,Customer Experience,Analyst,4.4,60205,Top,0.41,0.56,"Process Automation, Machine Learning, Stakeholder Communication, Financial Modelling, Change Management",EMP3234,FTE,Toronto
EMP23716,Operations,Senior Analyst,1.7,97286,Meets,0.25,0.81,"Financial Modelling, Compliance, Stakeholder Communication, Data Analysis",EMP1387,FTE,Montreal
EMP23717,Finance & Risk,VP,1.0,301994,Top,0.76,0.63,"Risk Assessment, Data Analysis",EMP9217,FTE,Calgary
EMP23718,Sales & Distribution,Manager,15.9,123966,Developing,0.05,0.48,"Agile, Natural Language Processing, SQL, Data Analysis",EMP4392,FTE,Remote
EMP23719,Finance & Risk,Senior Manager,0.5,150835,Meets,0.56,0.62,"Risk Assessment, Power BI",EMP6355,FTE,Toronto
EMP23720,Customer Experience,Director,1.8,219656,Low,0.18,0.64,"Power BI, Stakeholder Communication, Cloud Computing, Agile",EMP3943,FTE,Montreal
EMP23721,Compliance & Legal,Senior Manager,6.2,168018,Meets,0.2,0.48,"SQL, Machine Learning, Change Management, Excel Advanced",EMP1434,FTE,Toronto
EMP23722,Compliance & Legal,Senior Analyst,6.4,76490,Top,0.71,0.55,"Agile, Change Management, Risk Assessment, Natural Language Processing, Process Automation",EMP4121,FTE,Vancouver
EMP23723,Operations,Director,11.1,219941,Meets,0.25,0.86,"Agile, Process Automation, SQL, Stakeholder Communication",EMP4441,FTE,Vancouver
EMP23724,Compliance & Legal,Analyst,6.1,69967,Exceeds,0.44,0.28,"Process Automation, Power BI, Machine Learning",EMP3970,FTE,Montreal
EMP23725,Finance & Risk,Manager,0.4,128622,Meets,0.26,0.49,"Risk Assessment, Process Automation, Financial Modelling",EMP5596,FTE,Vancouver
EMP23726,Customer Experience,Director,2.1,198998,Meets,0.16,0.58,"Natural Language Processing, Financial Modelling, SQL, Data Analysis, Strategic Planning",EMP8992,Contract,Toronto
EMP23727,Sales & Distribution,Manager,3.5,131749,Meets,0.47,0.63,"Compliance, Project Management, Cloud Computing, Excel Advanced, Machine Learning",EMP8531,FTE,Remote
EMP23728,Customer Experience,Senior Analyst,9.3,89692,Developing,0.36,0.37,"Data Analysis, Python, Stakeholder Communication",EMP8117,FTE,Montreal
EMP23729,Operations,Manager,10.7,118967,Meets,0.0,0.66,"Financial Modelling, Stakeholder Communication, SQL, Excel Advanced",EMP6057,FTE,Remote
EMP23730,Technology,Analyst,3.6,73541,Exceeds,0.59,0.28,"Power BI, Stakeholder Communication, Python, Agile",EMP9213,FTE,Vancouver
EMP23731,Operations,Senior Manager,0.8,166388,Meets,0.9,0.75,"Strategic Planning, Project Management, SQL",EMP5029,FTE,Toronto
EMP23732,Sales & Distribution,Senior Analyst,1.0,91723,Exceeds,0.9,0.57,"Project Management, Python, Compliance",EMP5232,FTE,Toronto
EMP23733,Technology,Senior Analyst,0.1,96551,Meets,0.23,0.2,"Excel Advanced, Stakeholder Communication, Data Analysis, Financial Modelling",EMP2669,FTE,Montreal
EMP23734,Technology,VP,2.5,284266,Exceeds,0.44,0.42,"Python, Cloud Computing, Risk Assessment",EMP5376,FTE,Calgary
EMP23735,Technology,C-Suite,0.8,585462,Exceeds,0.44,0.52,"Financial Modelling, Machine Learning, Change Management",,Contract,Calgary
EMP23736,Sales & Distribution,Manager,16.4,102610,Exceeds,0.13,0.57,"Stakeholder Communication, Change Management, Excel Advanced, Financial Modelling",EMP4792,FTE,Vancouver
EMP23737,Strategy & Analytics,Analyst,7.6,69554,Low,0.46,0.29,"Change Management, Machine Learning, Process Automation",EMP2209,FTE,Toronto
EMP23738,Technology,Manager,2.8,108722,Meets,0.27,0.45,"Agile, Power BI, Cloud Computing",EMP2865,FTE,Calgary
EMP23739,Operations,Manager,6.4,108528,Meets,0.17,0.76,"SQL, Financial Modelling",EMP1709,FTE,Montreal
EMP23740,Strategy & Analytics,Senior Analyst,0.3,82999,Top,0.73,0.3,"Excel Advanced, Project Management, Natural Language Processing, Machine Learning, Cloud Computing",EMP1820,FTE,Vancouver
EMP23741,Operations,Senior Analyst,1.3,77437,Top,0.49,0.82,"Power BI, Strategic Planning, Compliance",EMP1730,FTE,Montreal
EMP23742,Compliance & Legal,Senior Analyst,6.4,88027,Meets,0.38,0.45,"Data Analysis, Change Management, Excel Advanced, Project Management, Cloud Computing",EMP8027,FTE,Montreal
EMP23743,Operations,Senior Manager,19.8,145653,Meets,0.31,0.64,"Agile, Data Analysis",EMP4149,FTE,Toronto
EMP23744,Finance & Risk,Manager,0.5,107727,Developing,0.62,0.4,"Process Automation, Excel Advanced",EMP1234,FTE,Toronto
EMP23745,Technology,Senior Analyst,10.2,88199,Low,0.61,0.49,"Cloud Computing, Natural Language Processing",EMP5902,FTE,Vancouver
EMP23746,Technology,Manager,0.9,107355,Exceeds,0.51,0.27,"Project Management, Agile, Process Automation",EMP8859,FTE,Vancouver
EMP23747,Operations,Analyst,0.9,73736,Meets,0.44,0.74,"Machine Learning, Data Analysis, Stakeholder Communication, Natural Language Processing",EMP6754,FTE,Toronto
EMP23748,Sales & Distribution,Analyst,2.8,65703,Exceeds,0.4,0.42,"Project Management, Process Automation, Risk Assessment, Natural Language Processing",EMP8901,FTE,Vancouver
EMP23749,Sales & Distribution,Senior Analyst,3.6,98527,Developing,0.26,0.53,"Cloud Computing, Agile",EMP2342,FTE,Montreal
EMP23750,Sales & Distribution,VP,2.9,277283,Exceeds,0.47,0.33,"Financial Modelling, Process Automation, Change Management, Strategic Planning",EMP3264,FTE,Toronto
EMP23751,Technology,Analyst,3.3,67356,Meets,0.47,0.43,"Machine Learning, Compliance, Financial Modelling, SQL, Project Management",EMP9100,FTE,Vancouver
EMP23752,Customer Experience,Senior Manager,0.5,138801,Meets,0.46,0.7,"Risk Assessment, Natural Language Processing, SQL",EMP9233,FTE,Vancouver
EMP23753,Compliance & Legal,VP,1.6,270390,Meets,0.06,0.43,"Python, Change Management, Financial Modelling, Power BI",EMP2722,FTE,Remote
EMP23754,Finance & Risk,Director,11.7,201362,Meets,0.28,0.53,"Data Analysis, Process Automation",EMP7093,FTE,Remote
EMP23755,Finance & Risk,VP,2.5,234153,Meets,0.52,0.72,"Risk Assessment, SQL",EMP3362,FTE,Montreal
EMP23756,Sales & Distribution,Manager,0.1,107200,Low,0.29,0.64,"Process Automation, Python, Data Analysis",EMP4944,Contract,Montreal
EMP23757,Technology,VP,5.4,264645,Developing,0.19,0.19,"Cloud Computing, Excel Advanced, Project Management",EMP3748,FTE,Montreal
EMP23758,Customer Experience,Analyst,0.4,70467,Exceeds,0.57,0.59,"Natural Language Processing, Agile, Machine Learning",EMP2942,FTE,Calgary
EMP23759,Finance & Risk,Analyst,4.2,57063,Top,0.16,0.64,"Strategic Planning, Financial Modelling, Stakeholder Communication, Project Management, Data Analysis",EMP7013,FTE,Vancouver
EMP23760,Customer Experience,Manager,2.0,129447,Meets,0.18,0.7,"Compliance, Power BI",EMP1876,Contract,Vancouver
EMP23761,Operations,Senior Manager,14.5,150958,Developing,0.28,0.78,"Data Analysis, SQL, Strategic Planning, Process Automation, Machine Learning",EMP9579,FTE,Calgary
EMP23762,Technology,Director,3.8,182014,Meets,0.03,0.26,"Data Analysis, Cloud Computing, Financial Modelling, Risk Assessment",EMP5532,FTE,Remote
EMP23763,Finance & Risk,Manager,24.3,130216,Developing,0.28,0.63,"Python, Stakeholder Communication, Cloud Computing, Excel Advanced, Natural Language Processing",EMP7283,FTE,Montreal
EMP23764,Operations,Senior Analyst,5.1,85014,Meets,0.19,0.62,"Compliance, Python, Project Management, Change Management",EMP7628,FTE,Vancouver
EMP23765,Customer Experience,Analyst,3.2,55719,Developing,0.47,0.58,"Data Analysis, Risk Assessment, Power BI",EMP8191,FTE,Remote
EMP23766,Operations,Analyst,2.8,58520,Meets,0.66,0.68,"Data Analysis, Risk Assessment, Cloud Computing, Project Management",EMP7995,Contract,Calgary
EMP23767,Technology,Manager,3.8,103938,Meets,0.36,0.59,"Excel Advanced, Risk Assessment, Power BI, Cloud Computing, Process Automation",EMP9304,Contract,Vancouver
EMP23768,Operations,Analyst,2.6,57591,Exceeds,0.56,0.8,"Cloud Computing, Stakeholder Communication",EMP1331,FTE,Remote
EMP23769,Finance & Risk,Analyst,0.6,59634,Meets,0.16,0.61,"Data Analysis, Change Management, Natural Language Processing, Power BI",EMP9947,FTE,Toronto
EMP23770,Sales & Distribution,Senior Analyst,12.8,89795,Top,0.09,0.48,"Stakeholder Communication, Agile, Python, Project Management",EMP5164,FTE,Toronto
EMP23771,Finance & Risk,Analyst,0.3,62177,Meets,0.52,0.51,"Change Management, Stakeholder Communication, Process Automation, Project Management, SQL",EMP9678,FTE,Calgary
EMP23772,Human Resources,Manager,2.5,110241,Developing,0.35,0.46,"Project Management, Change Management",EMP6472,FTE,Montreal
EMP23773,Technology,VP,1.8,298817,Meets,0.55,0.28,"Python, Change Management, Financial Modelling",EMP9033,FTE,Vancouver
EMP23774,Technology,Manager,10.9,122889,Top,0.32,0.25,"Compliance, Change Management, Data Analysis, Financial Modelling, Python",EMP7646,FTE,Montreal
EMP23775,Technology,Senior Analyst,0.2,91753,Meets,0.1,0.35,"Process Automation, Compliance, Strategic Planning",EMP3138,Contract,Calgary
EMP23776,Finance & Risk,Analyst,3.6,73102,Meets,0.18,0.69,"Project Management, Compliance, Machine Learning",EMP1646,FTE,Vancouver
EMP23777,Finance & Risk,Manager,7.0,115441,Meets,0.15,0.59,"Financial Modelling, Change Management, Project Management, Excel Advanced",EMP5447,FTE,Montreal
EMP23778,Operations,Senior Analyst,0.2,85211,Meets,0.53,0.68,"Cloud Computing, Agile",EMP1517,FTE,Calgary
EMP23779,Technology,Senior Analyst,8.8,98159,Developing,0.21,0.34,"Financial Modelling, Project Management, Compliance, Cloud Computing",EMP7445,FTE,Toronto
EMP23780,Technology,Manager,7.9,115799,Exceeds,0.3,0.29,"Change Management, Risk Assessment, Project Management",EMP6617,FTE,Calgary
EMP23781,Technology,Analyst,2.3,64266,Exceeds,0.29,0.42,"Machine Learning, Power BI, Risk Assessment, Python",EMP9670,FTE,Toronto
EMP23782,Finance & Risk,Senior Manager,16.6,157959,Developing,0.14,0.74,"Cloud Computing, Project Management, Natural Language Processing",EMP2420,FTE,Toronto
EMP23783,Customer Experience,Senior Analyst,5.0,90823,Meets,0.49,0.61,"SQL, Financial Modelling, Strategic Planning",EMP9633,FTE,Montreal
EMP23784,Human Resources,Analyst,0.5,71158,Meets,0.52,0.55,"Power BI, Excel Advanced",EMP6265,FTE,Toronto
EMP23785,Finance & Risk,Senior Analyst,3.9,77117,Top,0.65,0.73,"Data Analysis, Power BI, Risk Assessment, Natural Language Processing",EMP1223,FTE,Toronto
EMP23786,Finance & Risk,Senior Analyst,7.5,97380,Meets,0.14,0.67,"Agile, SQL, Risk Assessment",EMP1959,FTE,Toronto
EMP23787,Strategy & Analytics,Senior Analyst,5.5,99662,Meets,0.14,0.5,"Financial Modelling, Machine Learning",EMP7812,FTE,Remote
EMP23788,Strategy & Analytics,Analyst,10.9,56198,Developing,0.73,0.47,"Python, Strategic Planning",EMP1881,Contract,Toronto
EMP23789,Operations,Senior Analyst,1.9,78745,Meets,0.37,0.76,"Strategic Planning, Process Automation, Data Analysis, SQL",EMP7092,FTE,Montreal
EMP23790,Operations,Director,2.6,198123,Exceeds,0.17,0.51,"Machine Learning, Risk Assessment, Project Management, Agile, Change Management",EMP9198,FTE,Vancouver
EMP23791,Finance & Risk,Analyst,4.7,74273,Exceeds,0.24,0.49,"Machine Learning, Cloud Computing, Risk Assessment, Strategic Planning, Compliance",EMP7400,FTE,Toronto
EMP23792,Technology,VP,1.7,266211,Low,0.71,0.25,"Risk Assessment, Agile, Natural Language Processing, Data Analysis",EMP7699,FTE,Toronto
EMP23793,Finance & Risk,Manager,4.1,127275,Exceeds,0.32,0.52,"Machine Learning, Financial Modelling, Process Automation, Agile",EMP2954,FTE,Vancouver
EMP23794,Compliance & Legal,Senior Manager,6.3,155642,Developing,0.04,0.53,"Machine Learning, Project Management, Agile, Power BI",EMP5707,FTE,Remote
EMP23795,Compliance & Legal,Analyst,1.0,72512,Top,0.62,0.57,"Power BI, Process Automation",EMP5180,FTE,Calgary
EMP23796,Operations,Senior Analyst,1.7,89314,Meets,0.93,0.64,"Data Analysis, Agile, Compliance, Process Automation",EMP7799,FTE,Toronto
EMP23797,Customer Experience,Analyst,0.7,64415,Top,0.81,0.4,"Agile, Data Analysis, Project Management, Stakeholder Communication",EMP6141,FTE,Montreal
EMP23798,Finance & Risk,Senior Manager,1.5,164495,Developing,0.15,0.57,"Risk Assessment, Financial Modelling, Power BI, Project Management",EMP7553,FTE,Vancouver
EMP23799,Customer Experience,Analyst,3.0,57287,Meets,0.34,0.68,"Compliance, Stakeholder Communication, Excel Advanced, Process Automation",EMP6559,FTE,Vancouver
EMP23800,Sales & Distribution,Analyst,7.0,66484,Exceeds,0.6,0.69,"Strategic Planning, Compliance, Change Management, Agile",EMP7840,FTE,Calgary
EMP23801,Customer Experience,VP,0.2,268200,Developing,0.18,0.7,"Financial Modelling, Compliance",EMP7125,Contract,Remote
EMP23802,Customer Experience,Analyst,0.9,66914,Top,0.3,0.59,"Project Management, Financial Modelling, Excel Advanced",EMP9142,FTE,Montreal
EMP23803,Customer Experience,Manager,20.3,104277,Exceeds,0.1,0.61,"Machine Learning, Cloud Computing, SQL",EMP4119,FTE,Toronto
EMP23804,Operations,Analyst,5.0,70886,Meets,0.36,0.74,"Cloud Computing, Stakeholder Communication, Change Management",EMP2567,FTE,Vancouver
EMP23805,Customer Experience,Senior Manager,0.4,157098,Meets,0.56,0.73,"Natural Language Processing, Python, Excel Advanced",EMP9384,FTE,Toronto
EMP23806,Compliance & Legal,Senior Manager,1.8,163200,Meets,0.11,0.63,"Stakeholder Communication, Agile, Data Analysis, Power BI",EMP2043,FTE,Remote
EMP23807,Operations,Analyst,2.8,59603,Exceeds,0.4,0.82,"Data Analysis, Risk Assessment, Strategic Planning",EMP3612,FTE,Remote
EMP23808,Finance & Risk,Senior Analyst,2.3,76441,Meets,0.22,0.61,"Compliance, Power BI",EMP6521,FTE,Toronto
EMP23809,Finance & Risk,Manager,8.1,113803,Low,0.17,0.56,"Change Management, Python",EMP5243,FTE,Toronto
EMP23810,Technology,Analyst,8.7,64162,Developing,0.17,0.43,"Project Management, Machine Learning, SQL, Data Analysis, Natural Language Processing",EMP4591,FTE,Montreal
EMP23811,Technology,Analyst,1.1,57865,Developing,0.51,0.37,"Risk Assessment, Change Management",EMP3589,Contract,Calgary
EMP23812,Technology,Senior Manager,1.4,145768,Exceeds,1.0,0.55,"Compliance, Python, Agile, Strategic Planning, Financial Modelling",EMP1064,FTE,Montreal
EMP23813,Compliance & Legal,Analyst,0.1,59164,Exceeds,0.14,0.51,"Natural Language Processing, Agile, Compliance",EMP1567,Contract,Toronto
EMP23814,Operations,VP,4.6,237271,Exceeds,0.55,0.71,"Data Analysis, Financial Modelling, Cloud Computing",EMP3913,Contract,Calgary
EMP23815,Customer Experience,Analyst,1.7,74013,Exceeds,0.96,0.48,"Machine Learning, Data Analysis, Power BI, Natural Language Processing",EMP7613,FTE,Remote
EMP23816,Operations,Manager,11.5,121930,Meets,0.6,0.64,"Project Management, Python, Financial Modelling, Cloud Computing",EMP3257,FTE,Toronto
EMP23817,Finance & Risk,Manager,7.9,116771,Developing,0.03,0.89,"Natural Language Processing, Excel Advanced",EMP1258,FTE,Remote
EMP23818,Sales & Distribution,VP,2.4,298743,Meets,0.03,0.45,"Change Management, Machine Learning, Project Management, Risk Assessment, Financial Modelling",EMP5599,FTE,Remote
EMP23819,Human Resources,Analyst,2.9,62844,Meets,0.64,0.41,"Financial Modelling, Data Analysis, Strategic Planning",EMP6085,FTE,Vancouver
EMP23820,Technology,Manager,2.3,118869,Meets,0.34,0.55,"Machine Learning, Excel Advanced, SQL, Stakeholder Communication",EMP8391,Contract,Remote
EMP23821,Operations,Analyst,0.6,56511,Meets,0.3,0.72,"Python, Project Management",EMP2430,FTE,Vancouver
EMP23822,Sales & Distribution,Director,4.8,181376,Meets,0.15,0.67,"Excel Advanced, SQL, Financial Modelling, Change Management",EMP5085,FTE,Vancouver
EMP23823,Technology,Senior Analyst,3.4,92004,Exceeds,0.27,0.34,"Natural Language Processing, Cloud Computing, SQL",EMP2027,FTE,Montreal
EMP23824,Finance & Risk,Manager,10.5,100198,Meets,0.45,0.6,"Cloud Computing, Agile, Power BI, Project Management, Natural Language Processing",EMP7729,FTE,Toronto
EMP23825,Finance & Risk,VP,2.2,241320,Exceeds,0.44,0.68,"SQL, Risk Assessment",EMP4135,FTE,Vancouver
EMP23826,Strategy & Analytics,VP,2.7,267212,Low,0.19,0.38,"Compliance, Natural Language Processing",EMP3124,FTE,Toronto
EMP23827,Compliance & Legal,Manager,4.6,113071,Meets,0.46,0.41,"Cloud Computing, Change Management, Natural Language Processing",EMP7661,FTE,Vancouver
EMP23828,Sales & Distribution,Senior Analyst,4.7,95912,Meets,0.32,0.72,"Financial Modelling, Excel Advanced",EMP6339,FTE,Vancouver
EMP23829,Customer Experience,Manager,5.1,111960,Top,0.76,0.54,"Natural Language Processing, Stakeholder Communication",EMP2019,Contract,Toronto
EMP23830,Sales & Distribution,Senior Manager,2.6,135093,Top,0.72,0.79,"Agile, Excel Advanced",EMP6367,FTE,Remote
EMP23831,Compliance & Legal,Senior Analyst,12.0,83756,Meets,0.25,0.43,"Project Management, Change Management, Risk Assessment, Data Analysis",EMP8808,FTE,Toronto
EMP23832,Technology,Manager,11.0,104176,Meets,0.21,0.29,"Machine Learning, Financial Modelling, SQL",EMP3173,FTE,Vancouver
EMP23833,Operations,Analyst,2.3,71107,Meets,0.03,0.7,"Compliance, Financial Modelling",EMP9570,FTE,Toronto
EMP23834,Technology,Manager,2.7,110710,Top,0.07,0.47,"Project Management, Risk Assessment, Cloud Computing, Agile",EMP5791,FTE,Vancouver
EMP23835,Human Resources,Senior Analyst,3.1,75290,Exceeds,0.55,0.33,"Natural Language Processing, Stakeholder Communication, Power BI, Change Management",EMP9976,FTE,Toronto
EMP23836,Finance & Risk,Senior Manager,1.2,136208,Developing,0.55,0.74,"Power BI, Cloud Computing, Machine Learning, Excel Advanced, Financial Modelling",EMP2663,FTE,Remote
EMP23837,Customer Experience,Analyst,3.4,72328,Meets,0.07,0.59,"Power BI, Cloud Computing, Process Automation, Risk Assessment, SQL",EMP9226,FTE,Toronto
EMP23838,Sales & Distribution,Senior Analyst,16.1,95090,Top,0.19,0.63,"Process Automation, Cloud Computing, Financial Modelling, Power BI",EMP6689,FTE,Vancouver
EMP23839,Technology,Director,0.9,179630,Meets,0.28,0.24,"Process Automation, Strategic Planning",EMP9864,FTE,Calgary
EMP23840,Technology,Senior Manager,7.7,161937,Meets,0.54,0.35,"Power BI, Python, Machine Learning, Data Analysis",EMP3314,FTE,Montreal
EMP23841,Customer Experience,Director,2.6,172195,Exceeds,0.49,0.73,"Machine Learning, Data Analysis, Change Management, Stakeholder Communication, Python",EMP1198,Contract,Vancouver
EMP23842,Human Resources,Analyst,3.6,66081,Developing,0.12,0.2,"Natural Language Processing, Compliance, Strategic Planning, Agile",EMP3734,FTE,Remote
EMP23843,Sales & Distribution,Manager,11.7,100844,Exceeds,0.09,0.65,"Compliance, Strategic Planning, Power BI, Project Management",EMP8934,FTE,Remote
EMP23844,Operations,Senior Manager,1.5,149095,Developing,0.1,0.6,"Change Management, Python, Compliance, Data Analysis",EMP1806,FTE,Montreal
